NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX441,CC(Oc1cc(Cl)ccc1Cl)C(=O)O
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX440,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX443,CCCCOC(=O)COc1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX442,O=C(O)COc1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4997,O=[N+]([O-])c1cccc(Cl)c1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX4998,O=[N+]([O-])c1ccc(Cl)cc1Cl
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4999,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4337,CCN(CC)C(=O)SCc1ccc(Cl)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4338,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7978,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7974,CC(=O)OC1CCC(C(C)(C)C)CC1
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX27174,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC
,,,,,,,0.0,,0.0,,,TOX31507,COC(=O)c1cc(S(N)(=O)=O)ccc1OC
0.0,,0.0,,0.0,0.0,1.0,,0.0,,,,TOX24851,C=CC(=O)OCC(O)COc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28777,CN(C)C(=O)CNC(=O)Cc1ccccc1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX28779,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,TOX6202,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX6203,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl
0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,,TOX6207,Oc1ccc(Cl)c(Cl)c1Cl
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6204,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,TOX6205,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1
0.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,TOX6208,Oc1cc(Cl)cc(Cl)c1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX6209,Oc1c(Cl)ccc(Cl)c1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5014,ClC(Cl)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2049,Cc1cc(C)c(O)c(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX74,NCC1(CC(=O)O)CCCCC1
0.0,0.0,1.0,,0.0,0.0,,1.0,,0.0,0.0,,TOX876,Cc1cc(O)ccc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7158,O=C(Cl)OCc1ccccc1
,,,,,,,0.0,,0.0,,,TOX3315,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1808,Cc1ccccc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1801,CCN(CCO)c1cccc(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1800,CCN(CC)c1ccccc1
0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX1803,CC(=O)CC(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4835,O=CC=Cc1ccccc1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4834,O=C/C=C/c1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX13876,BrCCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27617,COc1cc(C)ccc1C(C)C
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27610,O=CCCc1ccccc1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21815,CC1CC(O)CC(C)(C)C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26699,CC(C)NCC(O)c1ccccc1Cl
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20694,CCCCOC(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20697,Cc1c(Cl)cccc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22276,CCOc1ccccc1O
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,TOX22273,CC(C)c1ccc(O)c(C(C)C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22279,CC(C)C(=O)OCCOc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1807,Cc1ccccc1C
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX24997,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
0.0,,0.0,,0.0,0.0,,1.0,0.0,,1.0,,TOX24992,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24990,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1255,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7368,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1780,CCOC(=O)c1ccccc1C(=O)OCC
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1781,CCCCOC(=O)c1ccccc1C(=O)OCCCC
0.0,,,,,,,,0.0,0.0,,1.0,TOX1788,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1789,NC(=O)c1ccccc1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX682,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX686,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4600,C[N+](C)(C)Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24447,COc1cccc(C=O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24441,Cc1ccccc1CCl
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX24440,CCC(C)c1cccc(C(C)CC)c1O
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14087,NCCc1ccc(O)cc1
0.0,,0.0,,,0.0,,,,,1.0,,TOX13468,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX23873,NCC(O)c1ccc(O)cc1
0.0,0.0,,,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,TOX2527,CCCOC(=O)c1ccc(O)cc1
0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,1.0,,TOX2525,CCCCC(CC)COC(=O)c1ccc(O)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TOX2256,CC(=O)c1ccc(Cl)c(Cl)c1Cl
0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX2523,CCCCCCCOC(=O)c1ccc(O)cc1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2522,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2521,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2520,CCOC(=O)C=Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2529,COC(=O)c1ccc(O)cc1
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2528,CCOC(=O)c1ccc(O)cc1
0.0,0.0,,,0.0,0.0,,,0.0,,1.0,,TOX5807,CCCCCCCCOc1ccc(C(=O)O)cc1
0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX11121,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4035,O=C(O)CCCOc1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX889,C=Cc1ccc(C)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,TOX21468,NC(=O)Nc1ccc(Cl)c(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21460,O=C(O)c1cccc(C(F)(F)F)c1
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX27645,COC(=O)c1ccc(OC)cc1
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX10384,Nc1ccc(Cl)cc1[N+](=O)[O-]
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27159,Cc1ccc(OC(=O)CC(C)C)cc1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27150,CC(C)(C)OC(=O)c1ccccc1C(=O)O
,,,,,,,0.0,,0.0,,,TOX31564,COc1cc(/C=C/C(N)=O)cc(OC)c1OC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24830,CC(C)(O)C(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21809,O=S(=O)(O)NC1CCCCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1442,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1446,Cc1cccc(C)c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1448,Cc1ccc(N)c(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4800,Oc1cccc(Cl)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9279,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,TOX2060,O=Cc1ccccc1[N+](=O)[O-]
0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2061,O=Cc1ccc([N+](=O)[O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25122,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25127,C=CCc1ccccc1OCC(O)CNC(C)C
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,TOX53,CCOc1ccc(NC(C)=O)cc1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28751,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX893,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX1771,CCC(C)(C)c1ccc(O)cc1
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4815,Cc1c(N)cccc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4814,Cc1ccc(Cl)cc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1867,Nc1ccc(Br)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1864,Cc1ccc(O)c(C)c1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1869,Cc1ccc(O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1868,Cc1ccc(C)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX322,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7540,CCCCNS(=O)(=O)c1ccccc1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7546,C=C(C)c1cccc(C(=C)C)c1
0.0,,0.0,,,0.0,,1.0,0.0,0.0,1.0,1.0,TOX21883,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29006,CNC(=N)NC(=O)Nc1c(C)cccc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29009,[NH3+]c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21783,NC(=S)c1c(Cl)cccc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27523,CC(C)c1ccc(S(=O)(=O)[O-])cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27526,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4660,Cc1ccccc1Br
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20324,CNC(=O)Oc1cccc(C(C)C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26419,CCC(=O)Nc1ccc(O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26946,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26415,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1
0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26417,CCNC(=O)/C=C/c1cccc(Br)c1
0.0,0.0,,,1.0,0.0,,0.0,0.0,1.0,,,TOX22252,CN(C)c1ccc(SC#N)cc1
,,,,,,,0.0,,0.0,,,TOX23848,Cc1cccc(OCC(O)CNC(C)(C)C)c1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TOX27098,CC(CC=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27095,CCOC(=O)CCc1ccccc1
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27094,CCOC(=O)CC(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27091,CCC(=O)OC(C)c1ccccc1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3589,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7301,NC1CCCCC1N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7302,O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1053,CN(N=O)c1ccccc1
0.0,1.0,0.0,0.0,,,,0.0,1.0,0.0,,,TOX25807,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25805,CC(C)(C)NCC(O)c1ccccc1Cl
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24316,Cc1ccc(S(=O)(=O)O)cc1.O
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX401,Nc1ccc(O)c(N)c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX402,Cc1ccc(N)cc1N
0.0,,0.0,,1.0,1.0,,,0.0,,1.0,,TOX2508,CCCCCCCCCCCCc1ccc(O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6557,OCCN(CCO)c1cccc(Cl)c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX6558,COc1ccccc1NC(=O)CC(C)=O
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25370,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX14972,Cc1ccc(C(C)C)c(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29278,BrCCOc1ccccc1
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22063,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7933,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7932,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4018,COc1c(Cl)ccc(Cl)c1C(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4012,Brc1ccc(Br)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21441,Cc1ccccc1OCC(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27427,CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27136,Fc1c(F)c(F)c(Br)c(F)c1F
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX27425,CCCCc1ccc(O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX27130,C/C=C(\C)C(=O)OCc1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,TOX27423,CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27138,CC(C)(C)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX27428,CCOC(=O)COc1ccc(C)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5422,N#CC(O)c1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,TOX5421,O=C(NO)c1ccccc1
,,,,,,,,,0.0,,,TOX31600,Nc1ccccc1C(=O)OCC(O)CO
,,,,,,,,,0.0,,,TOX31609,CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5768,N#CCc1ccccc1[N+](=O)[O-]
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5764,O=[N+]([O-])c1ccc(CCO)cc1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX5765,O=[N+]([O-])c1cccc(O)c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5763,O=[N+]([O-])c1ccccc1CCO
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9218,CCc1ccc(Br)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24819,O=C([O-])c1cc(C(=O)O)cc(S(=O)(=O)O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25141,CN(C)CCOC(=O)COc1ccc(Cl)cc1
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1121,N=C(N)NC(=N)NCCc1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18700,COc1cc([N+](=O)[O-])ccc1N
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24763,CCOC(=O)c1ccc(N(C)C)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24764,CC(C)C(=O)OCCc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24765,CC(=O)OCC=Cc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1848,CCNc1cccc(C)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1841,CNc1ccccc1
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX15163,COc1ccc(OC)c(OC)c1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX349,COc1ccc(N)c(C)c1
0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,TOX25601,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8666,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1657,CC(=O)c1ccc(C(C)=O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8663,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX1483,O=CCc1ccccc1
0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,TOX26439,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX27135,Cc1ccccc1S
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27131,CC(C)=CCOC(=O)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27420,COc1cc(CCC(C)=O)ccc1O
,,,,,,,0.0,,0.0,,,TOX26403,N[C@H](C(=O)O)c1ccc(O)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1212,O=C(O)c1ccc(O)c(O)c1
,,,,,,,0.0,,0.0,,,TOX31544,O=C(CCCl)NCc1ccccc1
